PAGEID,Location,Region,Quality,Time Rating,Technical Rating,Water Rating,Risk Rating,Min Time,Max Time,Hike,Permits,URL,Longest,Shuttle,Vehicle,Latitude,Longitude,Months,Jump,Min Rappels,Max Rappels
25554,Wilson Canyon,Pacoima,0.0,II,3.0,A,,,,4.6 mi,No,https://ropewiki.com/Wilson_Canyon,50.0,,,34.342222222222,-118.455,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,4,6
31536,Witness Canyon,Big Tujunga Region,0.0,II,3.0,A,,5 h,,1.6 mi,No,https://ropewiki.com/Witness_Canyon,100.0,0 minutes,Passenger,34.298888888889,-118.23305555556,,0,8,8
28050,Ybarra Canyon (West Fork),Big Tujunga Region,0.0,II,3.0,A,,,,,No,https://ropewiki.com/Ybarra_Canyon_(West_Fork),,,,34.304166666667,-118.24138888889,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
5199,Boulder Creek (North),Front Range (Colorado),2.0,,3.0,C2,,,,,No,https://ropewiki.com/Boulder_Creek_(North),,,,40.006944444444,-105.40583333333,"['Jul', 'Aug', 'Sep']",0,1,4
79950,Brown Gulch,I-70 Mountains,2.5,II,3.0,C,,,,,No,https://ropewiki.com/Brown_Gulch,100.0,0 minutes,Passenger,39.7,-105.74166666667,"['Jun', 'Jul', 'Aug']",0,2,2
32838,Cub Creek,Ouray,2.5,III,3.0,C,,,,6.25 mi,Closed,https://ropewiki.com/Cub_Creek,90.0,0 minutes,Passenger,38.003888888889,-107.62944444444,"['Jul', 'Aug', 'Sep', 'Jun']",0,3,3
32841,Mill Creek Falls,Telluride,2.5,III,3.0,C,,,,6.8 mi,No,https://ropewiki.com/Mill_Creek_Falls,270.0,,High Clearance,37.973888888889,-107.82166666667,"['Aug', 'Sep']",0,3,4
34258,No Thoroughfare Canyon,Colorado National Monument,2.5,III,3.0,A,,5 h,8 h,8 mi,No,https://ropewiki.com/No_Thoroughfare_Canyon,50.0,1 minutes,Passenger,38.981111111111,-108.70027777778,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb']",0,0,1
80709,Belford Gulch,Elk & Sawatch Ranges,2.3,II,3.0,C,,,,1.6 mi,No,https://ropewiki.com/Belford_Gulch,190.0,,High Clearance,38.996111111111,-106.35111111111,"['Jul', 'Aug', 'Sep']",0,4,4
72305,East Vail Falls,I-70 Mountains,2.3,I,3.0,C,,,,0.951 mi,No,https://ropewiki.com/East_Vail_Falls,110.0,0 minutes,Passenger,39.638611111111,-106.3075,"['Jul', 'Aug', 'Sep']",0,3,3
32673,Hog Canyon in Dinosaur NM,Dinosaur National Monument,2.3,III,3.0,A,,,,3.3 mi,No,https://ropewiki.com/Hog_Canyon_in_Dinosaur_NM,270.0,0.5 minutes,Passenger,40.435277777778,-109.16277777778,"['May', 'Jun', 'Sep', 'Oct']",0,3,5
32684,Mary Jane Draw,Big Gypsum Valley,2.3,II,4.0,A,,,,2.5 mi,No,https://ropewiki.com/Mary_Jane_Draw,150.0,0.5 minutes,Passenger,38.128055555556,-108.84722222222,"['Feb', 'Mar', 'Apr']",0,3,3
733,Outlaw Canyon,Dinosaur National Monument,2.3,IV,3.0,B,,,,9.31 mi,No,https://ropewiki.com/Outlaw_Canyon,36.089,0 minutes,4WD - High Clearance,40.502777777778,-108.90111111111,"['Sep', 'Oct']",0,1,1
67897,Coors Lite Falls,Front Range (Colorado),1.5,I,3.0,A,PG,1 h,2 h,,No,https://ropewiki.com/Coors_Lite_Falls,90.0,,Passenger,39.741388888889,-105.29555555556,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,2,3
5170,Poughkeepsie Gulch,Ouray,1.3,I,3.0,C2,,,,0.5 mi,No,https://ropewiki.com/Poughkeepsie_Gulch,40.0,0 minutes,4WD - Very High Clearance,37.966388888889,-107.6275,"['Jul', 'Aug', 'Sep', 'Oct']",0,1,1
5241,Chalk Creek,I-70 Mountains,2.0,I,3.0,C,,,,0.617 mi,Closed,https://ropewiki.com/Chalk_Creek,65.0,0 minutes,Passenger,39.356944444444,-106.21888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,1,1
57938,Morning Star Canyon,Mcinnis Canyons NCA,2.0,III,3.0,B,,,,5 mi,No,https://ropewiki.com/Morning_Star_Canyon,196.85,0 minutes,High Clearance,39.083055555556,-108.76944444444,,0,3,3
72068,Sheepdog Creek,Elk & Sawatch Ranges,2.0,V,3.0,C,,,,14.15 mi,No,https://ropewiki.com/Sheepdog_Creek,160.0,0 minutes,High Clearance,39.170833333333,-107.13611111111,"['Jul', 'Aug', 'Sep']",0,6,6
10174,Waterfall Creek (San Juan Mountains),Telluride,2.0,I,3.0,C,,1 h,3 h,2 mi,No,https://ropewiki.com/Waterfall_Creek_(San_Juan_Mountains),90.0,0 minutes,Passenger,37.855555555556,-107.82722222222,"['Jul', 'Aug', 'Sep']",0,1,1
71801,Cornet Creek,Telluride,3.0,II,3.0,C,,,,2.6 mi,No,https://ropewiki.com/Cornet_Creek,150.0,0 minutes,Passenger,37.946666666667,-107.80611111111,"['Jun', 'Jul', 'Aug', 'Sep']",0,3,3
72889,Fish Creek (Steamboat Springs),Central Mountains,3.0,II,3.0,C,,,,,No,https://ropewiki.com/Fish_Creek_(Steamboat_Springs),110.0,0 minutes,Passenger,40.476111111111,-106.74972222222,"['Jul', 'Aug', 'Sep', 'Oct']",0,7,7
79958,Hondo Creek,Pagosa Springs,3.0,III,3.0,C1,,,,9.3 mi,No,https://ropewiki.com/Hondo_Creek,110.0,0 minutes,High Clearance,37.290833333333,-106.74638888889,"['Jul', 'Aug', 'Sep']",0,5,5
82861,Itchy and Scratchy,Front Range (Colorado),3.0,I,2.0,A,,1.25 h,1.5 h,1.625 mi,No,https://ropewiki.com/Itchy_and_Scratchy,0.0,0 minutes,Passenger,38.407777777778,-105.27527777778,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,0,0
79993,Lean Creek,Pagosa Springs,3.0,II,3.0,C,,,,3.6 mi,No,https://ropewiki.com/Lean_Creek,105.0,0 minutes,4WD,37.520555555556,-107.12972222222,"['Jul', 'Aug', 'Sep']",0,8,9
66659,Parachute Creek (East Fork),Roan Plateau,3.0,,4.0,C,,,,2.5 mi,No,https://ropewiki.com/Parachute_Creek_(East_Fork),220.0,0 minutes,4WD - High Clearance,39.563055555556,-108.01388888889,"['Jul', 'Aug', 'Sep']",0,1,1
5235,Roostertail Creek,Ridgway,3.0,IV,3.0,C1,,12 h,,6.8 mi,No,https://ropewiki.com/Roostertail_Creek,270.0,0 minutes,4WD - High Clearance,38.078611111111,-107.58194444444,"['Jul', 'Aug', 'Sep', 'Oct']",0,6,6
34303,Rough Canyon (Colorado),Colorado National Monument,3.0,III,2.0,A,,3 h,6 h,5 mi,No,https://ropewiki.com/Rough_Canyon_(Colorado),0.0,0 minutes,Passenger,38.988611111111,-108.61722222222,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,0,0
80020,Tuff Tributary (San Juans),Pagosa Springs,3.0,IV,3.0,C,,,,14.1 mi,No,https://ropewiki.com/Tuff_Tributary_(San_Juans),175.0,0 minutes,Passenger,37.522777777778,-106.95027777778,"['Jul', 'Aug', 'Sep']",0,10,10
49299,Deer Park Creek,Silverton,1.5,III,3.0,C1,,7 h,,3.15 mi,No,https://ropewiki.com/Deer_Park_Creek,100.0,0 minutes,4WD - High Clearance,37.775555555556,-107.65888888889,"['Jul', 'Aug', 'Sep', 'Oct']",0,4,4
52465,Elk Falls (Staunton State Park),Front Range (Colorado),1.5,II,3.0,C1,,3 h,,10.5 mi,No,https://ropewiki.com/Elk_Falls_(Staunton_State_Park),120.0,0 minutes,Passenger,39.506388888889,-105.41361111111,"['Jun', 'Jul', 'Aug', 'Sep']",0,1,1
68291,The Devils Crack,Dinosaur National Monument,1.5,I,2.0,B,,,,0.5 mi,No,https://ropewiki.com/The_Devils_Crack,0.0,0 minutes,High Clearance,40.361111111111,-109.50583333333,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun']",0,0,0
72070,Elkhound Creek,Elk & Sawatch Ranges,1.0,V,3.0,C,,,,15.85 mi,No,https://ropewiki.com/Elkhound_Creek,140.0,0 minutes,High Clearance,39.16,-107.12805555556,"['Jul', 'Aug', 'Sep']",0,6,6
9446,Hell's Hip Pocket (Opposition Creek),Front Range (Colorado),1.0,I,3.0,C,,0.251 h,0.501 h,,No,https://ropewiki.com/Hell%27s_Hip_Pocket_(Opposition_Creek),,,,40.405277777778,-105.85861111111,"['Jul', 'Aug', 'Sep']",0,0,0
32750,Thistledown,Ouray,1.0,III,3.0,C,,,,,Closed,https://ropewiki.com/Thistledown,,,,37.985,-107.69055555556,"['Jul', 'Aug', 'Sep']",0,0,0
49449,Watertank Canyon,Durango,1.0,IV,2.0,C,,10.5 h,,7 mi,No,https://ropewiki.com/Watertank_Canyon,20.0,20 minutes,Passenger,37.656944444444,-107.69972222222,"['Jul', 'Aug', 'Sep', 'Jun', 'Oct']",0,1,1
82052,Bandit Canyon,Dinosaur National Monument,2.0,II,3.0,A,,,,,No,https://ropewiki.com/Bandit_Canyon,120.0,0 minutes,4WD - High Clearance,40.514166666667,-108.97083333333,"['May', 'Sep', 'Oct', 'Jun']",0,5,5
34261,Bangs Canyon,Colorado National Monument,2.0,III,2.0,A,,,,,No,https://ropewiki.com/Bangs_Canyon,0.0,,,38.9075,-108.59833333333,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb']",0,0,0
82531,Bearwater Canyon,Dinosaur National Monument,2.0,III,3.0,B,,,,,No,https://ropewiki.com/Bearwater_Canyon,,,High Clearance,40.287222222222,-108.89138888889,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,2,2
79715,Big Green Falls,Ridgway,2.0,I,3.0,C1,,,,,No,https://ropewiki.com/Big_Green_Falls,150.0,0 minutes,High Clearance,38.162777777778,-107.52,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,1,1
79350,Carcass Canyon (Dinosaur),Dinosaur National Monument,2.0,I,3.0,A,,,,0.85 mi,No,https://ropewiki.com/Carcass_Canyon_(Dinosaur),50.0,0 minutes,4WD - High Clearance,40.466388888889,-108.90388888889,"['May', 'Sep', 'Oct']",0,2,2
10140,Conejos River (North Fork),Pagosa Springs,2.0,II,2.0,C2,,3 h,5 h,5 mi,No,https://ropewiki.com/Conejos_River_(North_Fork),0.0,0 minutes,Passenger,37.279166666667,-106.6375,"['Jul', 'Aug', 'Sep']",0,0,0
56298,Coxcomb Gulch,Ridgway,2.0,IV,3.0,B,,10.5 h,,8.55 mi,No,https://ropewiki.com/Coxcomb_Gulch,250.0,0 minutes,4WD - High Clearance,38.069166666667,-107.58,"['Aug', 'Sep', 'Oct']",0,6,6
52658,Deep Creek (Raggeds Wilderness),Elk & Sawatch Ranges,2.0,III,3.0,C1,,6 h,,7.25 mi,No,https://ropewiki.com/Deep_Creek_(Raggeds_Wilderness),220.0,0 minutes,4WD - High Clearance,39.006944444444,-107.25888888889,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,2,2
78941,Elder Spring (East Fork),Dinosaur National Monument,2.0,III,3.0,A,,,,4.15 mi,No,https://ropewiki.com/Elder_Spring_(East_Fork),125.0,0.5 minutes,Passenger,40.440277777778,-109.17722222222,"['May', 'Jun', 'Sep', 'Oct']",0,3,3
5193,Fall Creek (San Juan Mountains),San Juan Mountains,2.0,IV,3.0,C1,,11.75 h,,11.7 mi,No,https://ropewiki.com/Fall_Creek_(San_Juan_Mountains),220.0,0 minutes,High Clearance,38.164722222222,-107.41333333333,"['Jul', 'Aug', 'Sep', 'Oct']",0,2,2
66253,Falls Creek (Pagosa Springs),Pagosa Springs,2.0,III,4.0,B,R,,,7.35 mi,No,https://ropewiki.com/Falls_Creek_(Pagosa_Springs),405.0,0 minutes,Passenger,37.442777777778,-107.04333333333,"['Jul', 'Aug', 'Sep']",0,3,3
39264,Fuller Creek,Silverton,2.0,III,3.0,C,R,,,,No,https://ropewiki.com/Fuller_Creek,,0.5 minutes,,37.808888888889,-107.80277777778,"['Aug', 'Sep']",0,1,3
51654,Gold Star Canyon,Colorado National Monument,2.0,I,2.0,A,,2 h,,2 mi,No,https://ropewiki.com/Gold_Star_Canyon,0.0,0 minutes,Passenger,39.083333333333,-108.69666666667,"['Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec']",0,0,0
39259,Ice Lake Creek (Upper),Silverton,2.0,III,3.0,C,R,,,,No,https://ropewiki.com/Ice_Lake_Creek_(Upper),,0.5 minutes,High Clearance,37.813888888889,-107.80555555556,"['Aug', 'Sep']",0,1,4
42265,La Junta Creek,Telluride,2.0,III,3.0,C,,,,,No,https://ropewiki.com/La_Junta_Creek,,,,37.91,-107.79972222222,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
52580,Middle Canyon (San Juan Mountains),Ridgway,2.0,IV,3.0,C1,,17 h,,15.3 mi,No,https://ropewiki.com/Middle_Canyon_(San_Juan_Mountains),330.0,0 minutes,4WD - High Clearance,38.052222222222,-107.55388888889,"['Aug', 'Sep', 'Oct']",0,2,2
72807,Mountaineer Creek,Silverton,2.0,I,3.0,C,,,,1.7 mi,No,https://ropewiki.com/Mountaineer_Creek,100.0,0 minutes,High Clearance,37.780555555556,-107.58527777778,"['Aug', 'Sep', 'Jul', 'Oct']",0,2,2
79374,Pool Creek (Dinosaur),Dinosaur National Monument,2.0,I,3.0,B,,,,1.3 mi,No,https://ropewiki.com/Pool_Creek_(Dinosaur),55.0,0 minutes,4WD,40.471666666667,-109.05,"['May', 'Jun', 'Sep', 'Oct']",0,2,2
10143,Prospect Creek,Pagosa Springs,2.0,II,3.0,C,,,,1.8 mi,No,https://ropewiki.com/Prospect_Creek,80.0,0.5 minutes,High Clearance,37.38,-106.63805555556,"['Jul', 'Aug', 'Sep', 'Jun']",0,2,4
5164,Red Creek,Ridgway,2.0,II,2.0,C1,,3 h,8 h,6.8 mi,No,https://ropewiki.com/Red_Creek,0.0,0 minutes,4WD - Very High Clearance,38.123611111111,-107.59916666667,"['Jul', 'Aug', 'Sep', 'Jun', 'Oct']",0,0,0
32338,Salito Canyon,Big Gypsum Valley,2.0,III,3.0,A,,5 h,,,No,https://ropewiki.com/Salito_Canyon,100.0,0 minutes,Passenger,38.548333333333,-108.94861111111,"['Feb', 'Mar', 'Apr']",0,4,4
79411,Snake Drop (Dinosaur),Dinosaur National Monument,2.0,III,3.0,B,,,,7.2 mi,No,https://ropewiki.com/Snake_Drop_(Dinosaur),155.0,,4WD - High Clearance,40.293333333333,-108.8825,"['May', 'Jun', 'Sep', 'Oct']",0,4,4
71617,Squaretop Falls,Pagosa Springs,2.0,II,3.0,C,,,,3.073 mi,No,https://ropewiki.com/Squaretop_Falls,350.0,0 minutes,High Clearance,37.248333333333,-106.78111111111,"['Jun', 'Jul', 'Aug', 'Sep']",0,3,3
81972,Tiger Wall Canyon,Dinosaur National Monument,2.0,IV,3.0,B,,,,9.95 mi,No,https://ropewiki.com/Tiger_Wall_Canyon,95.0,0 minutes,4WD - High Clearance,40.505277777778,-108.9075,"['Sep', 'Oct']",0,5,5
74015,West Serviceberry Draw,Dinosaur National Monument,2.0,I,3.0,A,,,,1.75 mi,No,https://ropewiki.com/West_Serviceberry_Draw,100.0,0 minutes,4WD - High Clearance,40.460555555556,-108.84083333333,"['May', 'Sep', 'Oct']",0,2,2
80496,Winston Creek,Pagosa Springs,2.0,IV,3.0,C,,,,14.25 mi,No,https://ropewiki.com/Winston_Creek,260.0,,Passenger,37.605,-107.19361111111,"['Jul', 'Aug', 'Sep']",0,9,9
39266,Cataract Creek (Platoro),Pagosa Springs,1.0,II,2.0,C1,,,,,No,https://ropewiki.com/Cataract_Creek_(Platoro),40.0,0 minutes,,37.372222222222,-106.66388888889,"['Jul', 'Aug', 'Sep']",0,0,5
79449,Chicken Slot,Dinosaur National Monument,1.0,II,3.0,A,,,,3.1 mi,No,https://ropewiki.com/Chicken_Slot,170.0,0.5 minutes,4WD - High Clearance,40.623888888889,-109.31916666667,"['May', 'Jun', 'Sep', 'Oct']",0,2,2
32688,Coyote Wash,Big Gypsum Valley,1.0,III,2.0,B,,,,,No,https://ropewiki.com/Coyote_Wash,0.0,0.5 minutes,4WD - High Clearance,38.220833333333,-108.96722222222,"['Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec']",0,0,0
9441,Cross Creek (Colorado),Elk & Sawatch Ranges,1.0,,3.0,C,,,,,No,https://ropewiki.com/Cross_Creek_(Colorado),,,,39.472777777778,-106.4725,"['Jul', 'Aug', 'Sep']",0,0,0
60062,Hunter Canyon (Grand Junction),Western Desert,1.0,I,2.0,A,,,,,No,https://ropewiki.com/Hunter_Canyon_(Grand_Junction),0.0,,,39.3125,-108.55416666667,"['Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec']",0,0,0
48794,Lewis Creek (Ouray),Ouray,1.0,III,3.0,C1,,5 h,7 h,5.5 mi,Closed,https://ropewiki.com/Lewis_Creek_(Ouray),125.0,0 minutes,,37.991388888889,-107.68527777778,"['Jun', 'Jul']",0,7,9
46002,Silvey's Canyon,Big Gypsum Valley,1.0,II,3.0,A,,,,3.5 mi,No,https://ropewiki.com/Silvey%27s_Canyon,40.0,0.5 minutes,4WD - High Clearance,38.193333333333,-108.99777777778,"['Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,2
5239,Skyrocket Creek,Ouray,1.0,II,3.0,B,,,,,Closed,https://ropewiki.com/Skyrocket_Creek,140.0,0 minutes,,38.033611111111,-107.66888888889,"['Jul', 'May', 'Jun']",0,3,3
71638,South Elk Creek,San Juan Mountains,1.0,III,3.0,C,,,,7.6 mi,No,https://ropewiki.com/South_Elk_Creek,115.0,11 minutes,Passenger,37.101388888889,-106.45555555556,"['Jun', 'Jul', 'Aug', 'Sep']",0,5,5
61482,Wolf Creek (Cumbres Pass),San Juan Mountains,1.0,II,3.0,C,,,,4.1 mi,No,https://ropewiki.com/Wolf_Creek_(Cumbres_Pass),70.0,0.5 minutes,Passenger,37.025555555556,-106.47583333333,"['Jul', 'Aug', 'Sep']",0,2,2
9410,Box Canyon (Dinosaur),Dinosaur National Monument,0.0,III,3.0,B,,,,,No,https://ropewiki.com/Box_Canyon_(Dinosaur),,,4WD - High Clearance,40.278888888889,-108.79583333333,"['May', 'Sep', 'Oct', 'Jun']",0,0,0
82024,Miller Lite Creek,Dinosaur National Monument,0.0,,3.0,B,,,,5.1 mi,No,https://ropewiki.com/Miller_Lite_Creek,,0 minutes,4WD - High Clearance,40.315833333333,-108.72111111111,"['May', 'Jun', 'Sep', 'Oct']",0,2,2
39281,Sand Canyon,Western Desert,0.0,II,2.0,A,,,,,No,https://ropewiki.com/Sand_Canyon,0.0,0 minutes,,37.420555555556,-108.90444444444,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb']",0,0,0
9543,Woodchuck Creek (San Juan Mountains),Silverton,0.0,II,3.0,C,,,,,No,https://ropewiki.com/Woodchuck_Creek_(San_Juan_Mountains),,0 minutes,High Clearance,37.802777777778,-107.61722222222,"['Jul', 'Aug', 'Sep']",0,0,0
1348,Enders Gorge,Connecticut,2.0,II,2.0,C,,1 h,3 h,1.7 mi,No,https://ropewiki.com/Enders_Gorge,0.0,0 minutes,Passenger,41.955833333333,-72.871388888889,"['May', 'Jun', 'Jul', 'Aug', 'Sep']",3,1,3
1341,Bailey Brook,Connecticut,0.0,II,2.0,B,,,,2.7 mi,No,https://ropewiki.com/Bailey_Brook,0.0,0 minutes,,41.645833333333,-72.138888888889,,0,0,0
1343,Roaring Brook,Connecticut,0.0,I,2.0,A,,,,1.3 mi,No,https://ropewiki.com/Roaring_Brook,0.0,0 minutes,,41.483333333333,-72.944166666667,,0,0,0
1345,Sleeping Giant (North),Connecticut,0.0,II,2.0,A,,,,2.7 mi,No,https://ropewiki.com/Sleeping_Giant_(North),0.0,8 minutes,,41.434444444444,-72.885277777778,,0,0,0
58135,Joe Creek,Georgia,1.0,II,3.0,B,,,,2 mi,No,https://ropewiki.com/Joe_Creek,100.0,0 minutes,Passenger,34.76,-83.472222222222,,0,2,2
67101,Tallulah Gorge,Georgia,0.0,,3.0,C,,,,,No,https://ropewiki.com/Tallulah_Gorge,,,,34.738611111111,-83.391388888889,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
18553,Maili Creek,Big Island,3.0,III,3.0,C,,,,,No,https://ropewiki.com/Maili_Creek,90.0,,,19.748055555556,-155.10777777778,,0,2,2
8276,Eden (Puohokamoa Stream),North Shore,0.0,III,3.0,C,,4 h,5 h,,No,https://ropewiki.com/Eden_(Puohokamoa_Stream),210.0,,Passenger,20.861111111111,-156.18,,0,4,4
18543,Honokoa Gulch,Big Island,0.0,,3.0,A,,,,,No,https://ropewiki.com/Honokoa_Gulch,,,,20.055,-155.83444444444,,0,0,0
18546,Ka'awali'i Gulch,Big Island,0.0,,4.0,B,,,,,No,https://ropewiki.com/Ka%27awali%27i_Gulch,190.0,,,20.0025,-155.26444444444,,0,5,5
18551,Kawainui Creek,Big Island,0.0,,3.0,C,,,,,No,https://ropewiki.com/Kawainui_Creek,,,,19.820555555556,-155.09333333333,,0,0,0
18552,Kilau Creek,Big Island,0.0,III,3.0,B,,,,,No,https://ropewiki.com/Kilau_Creek,115.0,,,19.987777777778,-155.24083333333,,0,6,10
69302,Makamakaole (lower),West Maui,0.0,III,3.0,C3,R,0.134 h,,,No,https://ropewiki.com/Makamakaole_(lower),110.0,,Passenger,20.958611111111,-156.53416666667,"['Jun', 'Jul', 'Aug']",0,4,6
34280,Screw Auger Falls Gorge,Maine,0.0,I,3.0,C1,,,,0.5 mi,No,https://ropewiki.com/Screw_Auger_Falls_Gorge,25.0,,,44.571944444444,-70.91,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,1,1
66929,Hose Monster (Top Down),Mount Charleston,0.0,III,3.0,B,,,,,No,https://ropewiki.com/Hose_Monster_(Top_Down),230.0,,Passenger,36.247777777778,-115.64472222222,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,2,4
67995,Wallace Canyon,Mount Charleston,0.0,III,3.0,B,,5 h,7 h,,No,https://ropewiki.com/Wallace_Canyon,185.0,0 minutes,High Clearance,36.284444444444,-115.72444444444,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,2,3
9476,Laguna Canyon,New Mexico,2.0,III,3.0,A,,,,6.45 mi,No,https://ropewiki.com/Laguna_Canyon,100.0,0 minutes,4WD - High Clearance,36.353611111111,-106.72,"['May', 'Jun', 'Sep', 'Oct', 'Nov']",0,3,3
40725,Potrillo Canyon,New Mexico,2.0,II,3.0,A,,,,,No,https://ropewiki.com/Potrillo_Canyon,200.0,,,35.795,-106.21722222222,,0,3,3
18751,Short Canyon (New Mexico),New Mexico,2.5,I,1.0,A,,1.5 h,,1 mi,No,https://ropewiki.com/Short_Canyon_(New_Mexico),0.0,,,32.897777777778,-105.91222222222,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
18739,Dome Rock,New Mexico,3.0,I,1.0,A,,2 h,,1.5 mi,No,https://ropewiki.com/Dome_Rock,0.0,,,32.88,-105.93,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug']",0,0,0
58387,Jackson Bill Canyon,New Mexico,3.0,II,3.0,A,,2.5 h,5 h,3.15 mi,No,https://ropewiki.com/Jackson_Bill_Canyon,210.0,0 minutes,Passenger,,,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,4,6
40726,20000 Steps,New Mexico,1.0,III,3.0,A,,3 h,5 h,,No,https://ropewiki.com/20000_Steps,85.0,0 minutes,High Clearance,35.788333333333,-106.17666666667,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,1,2
40749,Arroyo del Tajo,New Mexico,2.0,I,1.0,A,,,,,No,https://ropewiki.com/Arroyo_del_Tajo,0.0,,,34.044444444444,-106.80555555556,"['May', 'Jun', 'Sep', 'Oct', 'Nov']",0,0,0
10723,Cañon Vertedero,New Mexico,2.0,I,3.0,A,,,,,No,https://ropewiki.com/Ca%C3%B1on_Vertedero,25.0,,Passenger,36.234166666667,-106.76888888889,"['May', 'Jun', 'Sep', 'Oct', 'Nov']",0,3,3
34259,Chavez Canyon,New Mexico,2.0,II,3.0,A,,,,,No,https://ropewiki.com/Chavez_Canyon,70.0,0.5 minutes,Passenger,36.375555555556,-106.66638888889,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,4,4
40729,Deadman Canyon (Middle),New Mexico,2.0,III,3.0,A,,,,,No,https://ropewiki.com/Deadman_Canyon_(Middle),,,,36.4175,-106.76194444444,"['May', 'Jun', 'Sep', 'Oct', 'Nov']",0,0,0
9480,Gallegos Canyon,New Mexico,2.0,III,3.0,A,,,,,No,https://ropewiki.com/Gallegos_Canyon,,,,36.365833333333,-106.73472222222,"['May', 'Jun', 'Sep', 'Oct', 'Nov']",0,0,0
40766,Mule Creek Slot Canyon,New Mexico,2.0,III,2.0,C,,,,,No,https://ropewiki.com/Mule_Creek_Slot_Canyon,0.0,,,33.192777777778,-108.96527777778,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,0,0
75035,Pink Ash Box,New Mexico,2.0,II,2.0,A,,,,,No,https://ropewiki.com/Pink_Ash_Box,0.0,,,35.786388888889,-106.19027777778,,0,0,0
40728,Breaker Box,New Mexico,1.0,II,3.0,A,,,,,No,https://ropewiki.com/Breaker_Box,,,,35.741388888889,-106.17333333333,,0,0,0
18742,Lost Trail Canyon (South Fork),New Mexico,1.0,II,1.0,A,,4 h,,3.5 mi,No,https://ropewiki.com/Lost_Trail_Canyon_(South_Fork),0.0,,,32.9125,-105.90055555556,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
40776,Agua Caliente Canyon (New Mexico),New Mexico,0.0,II,2.0,B,,,,,No,https://ropewiki.com/Agua_Caliente_Canyon_(New_Mexico),0.0,,,36.256388888889,-105.75833333333,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
40736,Alabaster Canyon,New Mexico,0.0,III,2.0,A,,,,,No,https://ropewiki.com/Alabaster_Canyon,0.0,,,36.388888888889,-106.77916666667,"['May', 'Jun', 'Sep', 'Oct', 'Nov']",0,0,0
40748,Angostura Canyon,New Mexico,0.0,II,2.0,C,,,,,No,https://ropewiki.com/Angostura_Canyon,0.0,,,36.085,-105.49944444444,"['May', 'Jun']",0,0,0
